Floor,Price,Renovation,Year,Size,Elevator,Room,Hall,Id
18,528.0,3,1991,69.0,1.0,2,1.0,101102087645
18,528.0,3,1991,69.0,1.0,2,1.0,101102087645
18,528.0,3,1991,69.0,1.0,2,1.0,101102087645
18,528.0,3,1991,69.0,1.0,2,1.0,101102087645
18,528.0,3,1991,69.0,1.0,2,1.0,101102087645
7,750.0,3,2004,98.0,1.0,2,1.0,101102093729
7,750.0,3,2004,98.0,1.0,2,1.0,101102093729
7,750.0,3,2004,98.0,1.0,2,1.0,101102093729
7,750.0,3,2004,98.0,1.0,2,1.0,101102093729
7,750.0,3,2004,98.0,1.0,2,1.0,101102093729
7,750.0,3,2004,98.0,1.0,2,1.0,101102093729
7,750.0,3,2004,98.0,1.0,2,1.0,101102093729
7,750.0,3,2004,98.0,1.0,2,1.0,101102093729
25,650.0,3,1990,85.0,1.0,3,1.0,101102106305
25,650.0,3,1990,85.0,1.0,3,1.0,101102106305
25,650.0,3,1990,85.0,1.0,3,1.0,101102106305
25,650.0,3,1990,85.0,1.0,3,1.0,101102106305
25,650.0,3,1990,85.0,1.0,3,1.0,101102106305
25,650.0,3,1990,85.0,1.0,3,1.0,101102106305
25,650.0,3,1990,85.0,1.0,3,1.0,101102106305
25,650.0,3,1990,85.0,1.0,3,1.0,101102106305
28,960.0,3,2004,130.0,1.0,3,1.0,101102167032
15,1150.0,3,2008,123.0,1.0,3,2.0,101101507646
15,1150.0,3,2008,123.0,1.0,3,2.0,101101507646
15,1150.0,3,2008,123.0,1.0,3,2.0,101101507646
15,1150.0,3,2008,123.0,1.0,3,2.0,101101507646
15,1150.0,3,2008,123.0,1.0,3,2.0,101101507646
15,1150.0,3,2008,123.0,1.0,3,2.0,101101507646
15,1150.0,3,2008,123.0,1.0,3,2.0,101101507646
15,1150.0,3,2008,123.0,1.0,3,2.0,101101507646
20,610.0,2,1998,118.0,1.0,3,2.0,101102287358
24,820.0,3,2006,125.0,1.0,3,2.0,101101988567
26,600.0,3,1995,118.0,1.0,2,1.0,101102086629
15,1250.0,3,2006,125.0,1.0,3,1.0,101101922633
21,710.0,2,1999,124.0,1.0,3,2.0,101102425754
14,680.0,2,2004,139.0,1.0,3,2.0,101102328905
18,455.0,3,1998,86.0,1.0,2,1.0,101102249784
26,1120.0,2,2003,162.0,1.0,3,1.0,101101665371
29,1160.0,3,2003,147.0,1.0,3,2.0,101102052431
6,360.0,3,1983,50.0,0.0,2,1.0,101102409724
6,395.0,3,1995,71.0,0.0,2,1.0,101101236547
6,395.0,3,1995,71.0,0.0,2,1.0,101101236547
6,395.0,3,1995,71.0,0.0,2,1.0,101101236547
6,395.0,3,1995,71.0,0.0,2,1.0,101101236547
6,395.0,3,1995,71.0,0.0,2,1.0,101101236547
6,395.0,3,1995,71.0,0.0,2,1.0,101101236547
6,395.0,3,1995,71.0,0.0,2,1.0,101101236547
6,395.0,3,1995,71.0,0.0,2,1.0,101101236547
11,900.0,0,2004,109.0,1.0,2,1.0,101102185554
14,635.0,3,2007,81.0,1.0,2,1.0,101102509422
24,430.0,3,2000,90.0,1.0,3,1.0,101102516173
24,670.0,2,2003,103.0,1.0,2,1.0,101102210492
18,536.0,3,1987,74.0,1.0,2,1.0,101102181358
24,799.0,0,2001,120.0,1.0,3,1.0,101102289062
9,1900.0,3,2005,188.0,1.0,3,2.0,101102018619
15,700.0,3,2008,86.0,1.0,2,1.0,101102354003
28,940.0,3,2001,133.0,1.0,3,1.0,101101702834
21,1140.0,3,2004,115.0,1.0,3,1.0,101101991625
18,690.0,3,2008,92.0,1.0,2,1.0,101102027267
20,765.0,3,2006,130.0,1.0,3,2.0,101102082092
20,765.0,3,2006,130.0,1.0,3,2.0,101102082092
20,765.0,3,2006,130.0,1.0,3,2.0,101102082092
20,765.0,3,2006,130.0,1.0,3,2.0,101102082092
20,765.0,3,2006,130.0,1.0,3,2.0,101102082092
20,765.0,3,2006,130.0,1.0,3,2.0,101102082092
20,765.0,3,2006,130.0,1.0,3,2.0,101102082092
20,765.0,3,2006,130.0,1.0,3,2.0,101102082092
6,429.0,2,1987,66.0,0.0,3,1.0,101101902268
6,429.0,2,1987,66.0,0.0,3,1.0,101101902268
6,429.0,2,1987,66.0,0.0,3,1.0,101101902268
6,429.0,2,1987,66.0,0.0,3,1.0,101101902268
6,429.0,2,1987,66.0,0.0,3,1.0,101101902268
6,429.0,2,1987,66.0,0.0,3,1.0,101101902268
6,429.0,2,1987,66.0,0.0,3,1.0,101101902268
6,429.0,2,1987,66.0,0.0,3,1.0,101101902268
21,430.0,3,2006,98.0,1.0,2,1.0,101102248710
27,950.0,3,2006,139.0,1.0,3,2.0,101102339526
6,420.0,2,1984,56.0,0.0,2,1.0,101101816566
28,490.0,3,2009,124.0,1.0,2,1.0,101101527803
28,490.0,3,2009,124.0,1.0,2,1.0,101101527803
28,490.0,3,2009,124.0,1.0,2,1.0,101101527803
28,490.0,3,2009,124.0,1.0,2,1.0,101101527803
28,490.0,3,2009,124.0,1.0,2,1.0,101101527803
28,490.0,3,2009,124.0,1.0,2,1.0,101101527803
28,490.0,3,2009,124.0,1.0,2,1.0,101101527803
28,490.0,3,2009,124.0,1.0,2,1.0,101101527803
8,772.0,3,2004,128.0,1.0,3,2.0,101102722481
25,395.0,2,1989,50.0,1.0,1,2.0,101102613661
25,530.0,2,2000,107.0,1.0,3,1.0,101102712621
26,620.0,2,1995,106.0,1.0,2,1.0,101102714895
21,430.0,2,2011,91.0,1.0,3,1.0,101102717626
27,600.0,3,2006,91.0,1.0,2,2.0,101102717833
21,410.0,3,2008,66.0,1.0,1,1.0,101102742518
24,620.0,2,2000,80.0,1.0,2,2.0,101102716396
6,380.0,3,2002,54.0,0.0,1,1.0,101102709399
30,1190.0,2,2002,145.0,1.0,3,1.0,101101675618
23,936.0,2,2009,120.0,1.0,2,1.0,101102187717
33,1250.0,3,2003,234.0,1.0,3,2.0,101102267709
25,666.0,2,2000,111.0,1.0,3,1.0,101101238775
22,589.0,2,1997,84.0,1.0,2,1.0,101102351043
6,550.0,2,2005,122.0,0.0,3,1.0,101102369248
22,1110.0,3,2004,138.0,1.0,2,2.0,101102167696
24,550.0,2,2001,112.0,1.0,2,2.0,101101482093
21,620.0,3,2000,115.0,1.0,3,1.0,101101768324
5,560.0,2,2004,121.0,0.0,3,1.0,101101779804
15,517.0,1,2008,99.0,1.0,2,1.0,101101220299
16,1680.0,3,2003,203.0,1.0,3,2.0,101101684069
18,538.0,2,1997,83.0,1.0,2,1.0,101102604494
21,910.0,3,2008,103.0,1.0,2,2.0,101102609000
16,1590.0,3,2006,177.0,1.0,4,2.0,101101990481
17,1298.0,3,2005,173.0,1.0,3,2.0,101100967433
6,740.0,3,1999,129.0,0.0,3,2.0,101102312853
6,780.0,2,2005,199.0,0.0,5,2.0,101101036075
15,1150.0,3,2008,123.0,1.0,3,2.0,101101507646
15,1150.0,3,2008,123.0,1.0,3,2.0,101101507646
15,1150.0,3,2008,123.0,1.0,3,2.0,101101507646
15,1150.0,3,2008,123.0,1.0,3,2.0,101101507646
15,1150.0,3,2008,123.0,1.0,3,2.0,101101507646
15,1150.0,3,2008,123.0,1.0,3,2.0,101101507646
15,1150.0,3,2008,123.0,1.0,3,2.0,101101507646
15,1150.0,3,2008,123.0,1.0,3,2.0,101101507646
15,1600.0,3,2007,147.0,1.0,3,2.0,101102704308
21,850.0,0,2006,110.0,1.0,2,2.0,101102599409
6,430.0,3,1993,64.0,0.0,2,1.0,101102710295
13,550.0,3,1999,95.0,1.0,3,2.0,101102702724
24,600.0,3,2006,98.0,1.0,2,1.0,101102706848
9,442.0,2,2008,60.0,1.0,1,0.0,101102702639
9,442.0,2,2008,60.0,1.0,1,0.0,101102702639
9,442.0,2,2008,60.0,1.0,1,0.0,101102702639
9,442.0,2,2008,60.0,1.0,1,0.0,101102702639
9,442.0,2,2008,60.0,1.0,1,0.0,101102702639
9,442.0,2,2008,60.0,1.0,1,0.0,101102702639
9,442.0,2,2008,60.0,1.0,1,0.0,101102702639
9,442.0,2,2008,60.0,1.0,1,0.0,101102702639
18,470.0,2,2003,108.0,1.0,3,1.0,101102697658
10,398.0,3,2006,58.0,1.0,1,0.0,101102727573
10,398.0,3,2006,58.0,1.0,1,0.0,101102727573
10,398.0,3,2006,58.0,1.0,1,0.0,101102727573
10,398.0,3,2006,58.0,1.0,1,0.0,101102727573
10,398.0,3,2006,58.0,1.0,1,0.0,101102727573
10,398.0,3,2006,58.0,1.0,1,0.0,101102727573
10,398.0,3,2006,58.0,1.0,1,0.0,101102727573
10,398.0,3,2006,58.0,1.0,1,0.0,101102727573
7,1030.0,2,1999,122.0,0.0,3,2.0,101102707969
12,630.0,3,2005,108.0,1.0,2,1.0,101102716477
20,406.0,3,2009,71.0,1.0,1,1.0,101102726310
30,775.0,3,2008,98.0,1.0,2,1.0,101102715723
6,580.0,3,1997,90.0,0.0,3,1.0,101102701021
6,465.0,2,1990,62.0,0.0,2,1.0,101102710094
6,275.0,3,1994,43.0,0.0,1,1.0,101102577774
9,800.0,3,2010,109.0,1.0,2,1.0,101102723713
5,530.0,2,1985,69.0,0.0,3,1.0,101102724287
6,356.0,2,1980,59.0,0.0,2,1.0,101102700480
7,698.0,2,1994,97.0,0.0,3,2.0,101102701370
6,400.0,2,2003,80.0,0.0,2,1.0,101102701889
6,450.0,2,1990,58.0,0.0,2,1.0,101102702230
24,700.0,3,1996,102.0,1.0,2,1.0,101102704432
21,580.0,3,2001,93.0,1.0,2,1.0,101102705889
12,610.0,2,1995,75.0,1.0,2,1.0,101102707458
7,365.0,2,1996,60.0,0.0,2,1.0,101102743987
10,495.0,3,2006,90.0,1.0,2,1.0,101102710665
11,696.0,2,2006,129.0,1.0,3,2.0,101102699769
23,900.0,3,2002,133.0,1.0,3,1.0,101102473002
6,450.0,3,2002,95.0,0.0,2,2.0,101102725728
27,735.0,3,2006,115.0,1.0,3,2.0,101102708274
21,750.0,3,2000,146.0,1.0,3,2.0,101102655787
23,810.0,2,2005,94.0,1.0,2,1.0,101102654322
5,660.0,3,2004,126.0,0.0,3,1.0,101102685637
27,880.0,3,2007,142.0,1.0,3,2.0,101102676079
14,830.0,2,2006,122.0,1.0,3,1.0,101102695217
11,380.0,3,2002,65.0,1.0,1,1.0,101102691873
28,230.0,3,2010,47.0,1.0,1,1.0,101102675523
6,248.0,3,2006,49.0,0.0,1,1.0,101102656119
14,950.0,3,2007,122.0,1.0,2,2.0,101102691853
6,660.0,3,1999,107.0,0.0,3,2.0,101102644837
22,1960.0,3,2007,241.0,1.0,5,2.0,101102647771
28,826.0,3,2000,118.0,1.0,3,2.0,101102654915
27,1525.0,3,2006,190.0,1.0,4,2.0,101102680193
24,430.0,3,1998,59.0,1.0,1,1.0,101102379528
14,2480.0,3,2006,211.0,1.0,4,2.0,101102645208
14,1500.0,2,2006,210.0,1.0,4,2.0,101102645979
13,510.0,2,2005,75.0,1.0,1,1.0,101102699786
6,358.0,3,2001,70.0,0.0,2,1.0,101102701169
6,410.0,3,1989,69.0,0.0,3,1.0,101102697813
11,710.0,3,2009,97.0,1.0,2,1.0,101102717569
27,585.0,3,2007,87.0,1.0,2,1.0,101102703836
18,998.0,3,2005,129.0,1.0,2,2.0,101102707541
28,388.0,3,2010,89.0,1.0,3,1.0,101102712085
20,400.0,3,1994,68.0,1.0,2,1.0,101102613525
6,1060.0,2,1999,107.0,0.0,3,1.0,101102697018
18,410.0,2,2010,88.0,1.0,2,2.0,101102700911
21,1230.0,3,2003,148.0,1.0,3,2.0,101102703955
10,398.0,3,2006,58.0,1.0,1,0.0,101102727573
10,398.0,3,2006,58.0,1.0,1,0.0,101102727573
10,398.0,3,2006,58.0,1.0,1,0.0,101102727573
10,398.0,3,2006,58.0,1.0,1,0.0,101102727573
10,398.0,3,2006,58.0,1.0,1,0.0,101102727573
10,398.0,3,2006,58.0,1.0,1,0.0,101102727573
10,398.0,3,2006,58.0,1.0,1,0.0,101102727573
10,398.0,3,2006,58.0,1.0,1,0.0,101102727573
9,442.0,2,2008,60.0,1.0,1,0.0,101102702639
9,442.0,2,2008,60.0,1.0,1,0.0,101102702639
9,442.0,2,2008,60.0,1.0,1,0.0,101102702639
9,442.0,2,2008,60.0,1.0,1,0.0,101102702639
9,442.0,2,2008,60.0,1.0,1,0.0,101102702639
9,442.0,2,2008,60.0,1.0,1,0.0,101102702639
9,442.0,2,2008,60.0,1.0,1,0.0,101102702639
9,442.0,2,2008,60.0,1.0,1,0.0,101102702639
9,750.0,2,1997,133.0,1.0,3,2.0,101101596457
6,590.0,3,1995,123.0,0.0,4,2.0,101102148186
6,1250.0,2,1999,178.0,0.0,4,2.0,101100851224
6,266.0,2,1994,42.0,0.0,1,1.0,101102522547
5,290.0,2,1982,59.0,0.0,2,1.0,101102575687
6,799.0,3,2002,159.0,0.0,4,2.0,101102252833
6,408.0,3,2001,71.0,0.0,1,1.0,101102256804
23,415.0,3,2008,69.0,1.0,1,1.0,101102314725
18,378.0,3,2009,85.0,1.0,1,1.0,101102315836
22,495.0,2,2004,62.0,1.0,1,1.0,101102353370
16,249.0,3,2011,55.0,1.0,2,1.0,101102693328
15,260.0,2,2010,54.0,1.0,1,1.0,101102282676
7,342.0,3,1990,47.0,0.0,1,1.0,101102229922
6,408.0,3,1987,56.0,0.0,2,1.0,101102087424
32,2680.0,3,2000,357.0,1.0,6,2.0,101101680093
26,675.0,3,2008,93.0,1.0,2,1.0,101101747754
32,500.0,3,2008,88.0,1.0,2,1.0,101101623962
6,513.0,3,1993,64.0,0.0,2,1.0,101101265666
6,355.0,0,1984,50.0,0.0,2,1.0,101101778632
24,405.0,2,1998,65.0,1.0,1,1.0,101102463202
27,599.0,2,2006,76.0,1.0,1,1.0,101102358718
4,245.0,2,1981,52.0,0.0,2,0.0,101102454932
9,2150.0,3,2006,237.0,1.0,5,2.0,101102296089
27,900.0,2,2006,138.0,1.0,3,2.0,101102306345
23,445.0,3,2005,75.0,1.0,1,1.0,101102604211
16,553.0,2,1992,69.0,1.0,2,1.0,101101564017
7,859.1,2,1999,121.0,0.0,3,2.0,101101893883
7,330.0,2,1995,63.0,0.0,2,1.0,101102379559
20,400.0,3,2009,71.0,1.0,1,1.0,101102580189
15,2200.0,3,2006,245.0,1.0,4,2.0,101102632587
18,340.0,2,2000,63.0,1.0,2,1.0,101102735715
25,430.0,3,2008,65.0,1.0,1,1.0,101102746527
5,353.0,3,1974,47.0,0.0,2,1.0,101102745247
5,568.0,3,1999,101.0,0.0,3,2.0,101102739662
25,750.0,2,2000,104.0,1.0,3,1.0,101102736886
18,980.0,3,2006,126.0,1.0,3,1.0,101102739721
7,600.0,3,2001,82.0,0.0,2,1.0,101102745433
14,650.0,3,2001,85.0,1.0,2,1.0,101102741683
23,790.0,3,1997,113.0,1.0,2,1.0,101102747786
15,846.0,3,2006,110.0,1.0,2,2.0,101102737591
9,830.0,3,2009,130.0,1.0,3,1.0,101102745946
5,284.0,3,1977,35.0,0.0,1,1.0,101102738626
20,1100.0,3,2003,131.0,1.0,3,2.0,101102733287
18,480.0,2,1995,84.0,1.0,3,1.0,101102736005
6,840.0,3,2005,144.0,0.0,3,2.0,101102740879
15,1509.0,3,2007,157.0,1.0,3,2.0,101102193139
7,780.0,3,1994,118.0,0.0,4,1.0,101102743815
27,860.0,3,2007,101.0,1.0,1,1.0,101101881794
24,400.0,2,1998,64.0,1.0,1,1.0,101102614987
16,310.0,2,1984,38.0,1.0,1,1.0,101102595065
7,1200.0,3,2004,262.0,0.0,3,2.0,101101373839
18,2000.0,3,2005,262.0,1.0,4,1.0,101102334839
25,1090.0,3,1999,168.0,1.0,4,1.0,101101970731
11,890.0,3,2010,86.0,1.0,3,2.0,101101141696
31,1270.0,0,2000,166.0,1.0,3,2.0,101101853674
4,1220.0,3,2003,183.0,0.0,4,3.0,101101713709
10,1140.0,3,2009,151.0,1.0,4,2.0,101101208339
23,1050.0,3,2005,125.0,1.0,3,1.0,101102459189
18,440.0,3,2009,65.0,1.0,1,1.0,101102538398
15,1500.0,3,2007,157.0,1.0,3,2.0,101101387055
5,475.0,2,1984,71.0,0.0,3,1.0,101102252661
24,680.0,3,2011,81.0,1.0,2,1.0,101102499442
22,960.0,3,2005,114.0,1.0,2,2.0,101102438716
31,360.0,3,2003,64.0,1.0,1,1.0,101102265348
27,490.0,2,2006,77.0,1.0,2,1.0,101102565096
6,450.0,3,2006,101.0,0.0,2,2.0,101102732439
18,425.0,2,1985,66.0,1.0,2,1.0,101102728758
6,530.0,2,1996,78.0,0.0,3,1.0,101102727643
14,840.0,3,2008,105.0,1.0,2,2.0,101102737953
24,680.0,3,2001,112.0,1.0,2,2.0,101102735124
31,1250.0,3,2007,110.0,1.0,2,2.0,101102178775
28,1100.0,3,2001,135.0,1.0,3,1.0,101102703669
18,420.0,3,1998,70.0,1.0,2,1.0,101102733796
18,426.0,2,2006,90.0,1.0,2,1.0,101102735036
18,610.0,3,1998,81.0,1.0,2,1.0,101102738697
30,960.0,3,2004,138.0,1.0,3,2.0,101102741731
6,350.0,3,1994,61.0,0.0,2,1.0,101102737609
28,400.0,3,2009,82.0,1.0,2,1.0,101102579134
22,900.0,3,2004,118.0,1.0,3,1.0,101102734717
18,490.0,3,1994,83.0,1.0,3,1.0,101102733370
18,850.0,3,2003,108.0,1.0,2,2.0,101102733477
4,230.0,3,1980,47.0,0.0,2,1.0,101102736302
6,422.0,2,2004,76.0,0.0,2,2.0,101102726227
28,523.0,3,2009,91.0,1.0,2,1.0,101102726733
6,943.0,3,1995,85.0,0.0,3,1.0,101102728665
14,448.0,2,1985,64.0,1.0,2,1.0,101102729269
6,210.0,2,1998,62.0,0.0,2,1.0,101102729388
6,370.0,3,1980,55.0,0.0,2,1.0,101102731244
20,1530.0,3,2005,210.0,1.0,3,2.0,101102723208
25,515.0,3,2005,97.0,1.0,2,1.0,101102389929
27,900.0,3,2006,141.0,1.0,3,2.0,101102688840
27,900.0,3,2006,141.0,1.0,3,2.0,101102688840
27,900.0,3,2006,141.0,1.0,3,2.0,101102688840
27,900.0,3,2006,141.0,1.0,3,2.0,101102688840
27,900.0,3,2006,141.0,1.0,3,2.0,101102688840
27,900.0,3,2006,141.0,1.0,3,2.0,101102688840
27,900.0,3,2006,141.0,1.0,3,2.0,101102688840
27,900.0,3,2006,141.0,1.0,3,2.0,101102688840
25,860.0,3,2002,169.0,1.0,4,2.0,101102470098
20,720.0,3,1997,112.0,1.0,2,2.0,101102653237
20,1045.0,3,2003,130.0,1.0,2,1.0,101102694661
28,530.0,3,2001,103.0,1.0,2,2.0,101102634803
28,530.0,3,2001,103.0,1.0,2,2.0,101102634803
28,530.0,3,2001,103.0,1.0,2,2.0,101102634803
28,530.0,3,2001,103.0,1.0,2,2.0,101102634803
28,530.0,3,2001,103.0,1.0,2,2.0,101102634803
28,530.0,3,2001,103.0,1.0,2,2.0,101102634803
28,530.0,3,2001,103.0,1.0,2,2.0,101102634803
28,530.0,3,2001,103.0,1.0,2,2.0,101102634803
27,1180.0,3,2004,123.0,1.0,2,1.0,101102638216
27,1180.0,3,2004,123.0,1.0,2,1.0,101102638216
27,1180.0,3,2004,123.0,1.0,2,1.0,101102638216
27,1180.0,3,2004,123.0,1.0,2,1.0,101102638216
27,1180.0,3,2004,123.0,1.0,2,1.0,101102638216
27,1180.0,3,2004,123.0,1.0,2,1.0,101102638216
27,1180.0,3,2004,123.0,1.0,2,1.0,101102638216
27,1180.0,3,2004,123.0,1.0,2,1.0,101102638216
9,500.0,3,2002,97.0,1.0,2,2.0,101102649601
23,725.0,3,2005,93.0,1.0,2,2.0,101102645851
31,1490.0,3,2006,128.0,1.0,2,2.0,101102647978
28,280.0,3,2010,69.0,1.0,2,1.0,101102637091
28,658.0,2,1998,109.0,1.0,3,1.0,101102645718
14,347.0,3,2004,83.0,1.0,2,1.0,101102694464
28,880.0,3,2004,110.0,1.0,2,2.0,101102683616
9,1000.0,3,2000,150.0,1.0,3,1.0,101102685694
20,690.0,3,2004,141.0,1.0,3,2.0,101102663881
18,690.0,3,1996,113.0,1.0,2,1.0,101102668836
21,415.0,2,2011,91.0,1.0,3,1.0,101102661908
6,330.0,2,1996,76.0,0.0,3,1.0,101102670210
14,550.0,2,2006,79.0,1.0,2,1.0,101102691408
14,550.0,2,2006,79.0,1.0,2,1.0,101102691408
14,550.0,2,2006,79.0,1.0,2,1.0,101102691408
14,550.0,2,2006,79.0,1.0,2,1.0,101102691408
14,550.0,2,2006,79.0,1.0,2,1.0,101102691408
14,550.0,2,2006,79.0,1.0,2,1.0,101102691408
14,550.0,2,2006,79.0,1.0,2,1.0,101102691408
14,550.0,2,2006,79.0,1.0,2,1.0,101102691408
6,759.0,2,1995,104.0,0.0,3,1.0,101102691696
6,759.0,2,1995,104.0,0.0,3,1.0,101102691696
6,759.0,2,1995,104.0,0.0,3,1.0,101102691696
6,759.0,2,1995,104.0,0.0,3,1.0,101102691696
6,759.0,2,1995,104.0,0.0,3,1.0,101102691696
6,759.0,2,1995,104.0,0.0,3,1.0,101102691696
6,759.0,2,1995,104.0,0.0,3,1.0,101102691696
6,759.0,2,1995,104.0,0.0,3,1.0,101102691696
18,710.0,2,1996,95.0,1.0,1,1.0,101102675772
6,335.0,1,1994,57.0,0.0,2,1.0,101102676986
18,1200.0,3,2006,144.0,1.0,3,1.0,101102677509
20,700.0,3,2006,98.0,1.0,2,1.0,101102679339
30,980.0,3,2008,113.0,1.0,2,2.0,101102637887
6,418.0,3,1986,57.0,0.0,2,1.0,101102670920
25,840.0,3,2007,133.0,1.0,3,1.0,101102678293
14,860.0,3,2006,129.0,1.0,3,2.0,101102641296
6,455.0,3,2006,93.0,0.0,2,1.0,101102695916
23,2100.0,0,2008,321.0,1.0,3,2.0,101102686434
21,378.0,3,2011,77.0,1.0,2,1.0,101102702787
24,1050.0,3,2002,139.0,1.0,4,2.0,101102637523
18,720.0,3,2006,136.0,1.0,3,2.0,101102658711
24,850.0,3,2001,119.0,1.0,3,1.0,101102635918
22,1060.0,3,1997,143.0,1.0,3,1.0,101102651643
6,405.0,3,1979,60.0,0.0,2,1.0,101102669505
24,1100.0,2,2006,137.0,1.0,3,2.0,101102641292
18,660.0,2,1999,82.0,1.0,2,2.0,101102640605
16,395.0,3,1994,77.0,1.0,3,1.0,101102669579
26,720.0,3,2000,91.0,1.0,2,1.0,101102670791
6,378.0,3,1995,58.0,0.0,2,1.0,101102636692
5,290.0,3,1989,55.0,0.0,2,1.0,101102636393
25,670.0,2,2000,111.0,1.0,3,1.0,101102636506
22,565.0,3,2006,91.0,1.0,2,1.0,101102638322
28,780.0,3,2002,131.0,1.0,3,1.0,101102638380
11,630.0,3,2010,84.0,1.0,2,1.0,101102640483
6,405.0,3,1979,64.0,0.0,3,1.0,101102678147
26,720.0,3,1998,97.0,1.0,3,2.0,101102678629
28,545.0,2,2001,102.0,1.0,2,1.0,101102684011
30,660.0,3,1998,107.0,1.0,2,2.0,101102648484
2,320.0,2,2000,71.0,0.0,2,1.0,101102658860
28,1080.0,2,2005,132.0,1.0,3,1.0,101102687769
27,900.0,3,2006,141.0,1.0,3,2.0,101102688840
27,900.0,3,2006,141.0,1.0,3,2.0,101102688840
27,900.0,3,2006,141.0,1.0,3,2.0,101102688840
27,900.0,3,2006,141.0,1.0,3,2.0,101102688840
27,900.0,3,2006,141.0,1.0,3,2.0,101102688840
27,900.0,3,2006,141.0,1.0,3,2.0,101102688840
27,900.0,3,2006,141.0,1.0,3,2.0,101102688840
27,900.0,3,2006,141.0,1.0,3,2.0,101102688840
15,480.0,3,2007,106.0,1.0,2,1.0,101102634228
11,670.0,3,2010,85.0,1.0,2,1.0,101102666758
25,1000.0,3,2002,135.0,1.0,3,1.0,101102650672
28,530.0,3,2001,103.0,1.0,2,2.0,101102634803
28,530.0,3,2001,103.0,1.0,2,2.0,101102634803
28,530.0,3,2001,103.0,1.0,2,2.0,101102634803
28,530.0,3,2001,103.0,1.0,2,2.0,101102634803
28,530.0,3,2001,103.0,1.0,2,2.0,101102634803
28,530.0,3,2001,103.0,1.0,2,2.0,101102634803
28,530.0,3,2001,103.0,1.0,2,2.0,101102634803
28,530.0,3,2001,103.0,1.0,2,2.0,101102634803
27,1180.0,3,2004,123.0,1.0,2,1.0,101102638216
27,1180.0,3,2004,123.0,1.0,2,1.0,101102638216
27,1180.0,3,2004,123.0,1.0,2,1.0,101102638216
27,1180.0,3,2004,123.0,1.0,2,1.0,101102638216
27,1180.0,3,2004,123.0,1.0,2,1.0,101102638216
27,1180.0,3,2004,123.0,1.0,2,1.0,101102638216
27,1180.0,3,2004,123.0,1.0,2,1.0,101102638216
27,1180.0,3,2004,123.0,1.0,2,1.0,101102638216
14,550.0,2,2006,79.0,1.0,2,1.0,101102691408
14,550.0,2,2006,79.0,1.0,2,1.0,101102691408
14,550.0,2,2006,79.0,1.0,2,1.0,101102691408
14,550.0,2,2006,79.0,1.0,2,1.0,101102691408
14,550.0,2,2006,79.0,1.0,2,1.0,101102691408
14,550.0,2,2006,79.0,1.0,2,1.0,101102691408
14,550.0,2,2006,79.0,1.0,2,1.0,101102691408
14,550.0,2,2006,79.0,1.0,2,1.0,101102691408
6,759.0,2,1995,104.0,0.0,3,1.0,101102691696
6,759.0,2,1995,104.0,0.0,3,1.0,101102691696
6,759.0,2,1995,104.0,0.0,3,1.0,101102691696
6,759.0,2,1995,104.0,0.0,3,1.0,101102691696
6,759.0,2,1995,104.0,0.0,3,1.0,101102691696
6,759.0,2,1995,104.0,0.0,3,1.0,101102691696
6,759.0,2,1995,104.0,0.0,3,1.0,101102691696
6,759.0,2,1995,104.0,0.0,3,1.0,101102691696
27,680.0,3,2006,84.0,1.0,2,1.0,101102543236
18,368.0,2,2004,58.0,1.0,1,1.0,101102346092
21,502.0,3,2006,55.0,1.0,1,1.0,101102347465
18,315.0,2,1992,43.0,1.0,1,1.0,101102718316
14,569.0,3,2006,91.0,1.0,2,1.0,101102488211
6,756.0,3,2000,140.0,0.0,3,2.0,101102603824
7,742.0,3,2004,96.0,1.0,2,1.0,101102619704
18,1070.0,3,2004,102.0,1.0,2,1.0,101102697867
18,588.0,2,2001,111.0,1.0,2,2.0,101102622772
6,349.0,2,2000,73.0,0.0,2,1.0,101102611135
6,475.0,3,2000,68.0,0.0,2,1.0,101102615495
6,345.0,3,1984,54.0,0.0,2,1.0,101102616282
18,1330.0,3,2004,150.0,1.0,3,2.0,101102616552
14,450.0,2,2003,91.0,1.0,2,1.0,101102421034
20,500.0,3,2008,79.0,1.0,2,1.0,101101197290
20,500.0,3,2008,79.0,1.0,2,1.0,101101197290
20,500.0,3,2008,79.0,1.0,2,1.0,101101197290
20,500.0,3,2008,79.0,1.0,2,1.0,101101197290
20,500.0,3,2008,79.0,1.0,2,1.0,101101197290
20,500.0,3,2008,79.0,1.0,2,1.0,101101197290
20,500.0,3,2008,79.0,1.0,2,1.0,101101197290
20,500.0,3,2008,79.0,1.0,2,1.0,101101197290
25,400.0,3,1999,76.0,1.0,2,1.0,101102053941
6,540.0,3,1997,61.0,0.0,2,1.0,101102629317
6,598.0,2,1997,92.0,0.0,2,2.0,101102629489
6,540.0,3,1994,61.0,0.0,2,1.0,101102626330
18,1000.0,2,2004,126.0,1.0,2,1.0,101102628010
15,520.0,3,2007,94.0,1.0,2,1.0,101102602470
24,312.0,2,1998,51.0,1.0,1,1.0,101102606398
9,470.0,3,2006,74.0,1.0,2,1.0,101102632471
6,363.0,2,1983,54.0,0.0,2,1.0,101102632579
6,320.0,2,1983,58.0,0.0,2,1.0,101102632717
7,900.0,3,2007,174.0,1.0,3,2.0,101102623774
9,2750.0,3,2008,230.0,1.0,4,2.0,101102428662
