Direction,District,Garden,Region,Floor,Renovation,Size,Year,Room,Elevator,Hall,Price
33,175,2283,7,8,2,135.0,2004,2,0.0,1.0,340.0
33,206,1535,7,6,3,59.0,2008,1,0.0,1.0,245.0
33,208,3302,7,5,3,100.0,2009,2,0.0,2.0,319.0
4,206,448,7,15,3,88.0,2009,2,1.0,1.0,270.0
33,206,448,7,14,1,153.0,2009,3,1.0,2.0,530.0
33,175,804,7,18,1,175.0,2016,3,1.0,2.0,750.0
33,175,3619,7,6,2,64.0,1995,2,0.0,1.0,218.0
33,206,3155,7,6,3,121.0,2001,3,0.0,1.0,350.0
33,175,2948,7,16,3,117.0,2004,3,1.0,2.0,320.0
33,208,3303,7,5,3,91.0,2006,2,0.0,1.0,299.0
33,175,1545,7,6,2,139.0,2003,3,0.0,2.0,315.0
33,206,1961,7,19,3,111.0,2012,3,1.0,1.0,519.0
33,175,2380,7,6,2,82.0,1998,2,0.0,2.0,260.0
33,175,2380,7,6,0,81.0,1998,2,0.0,1.0,260.0
33,175,4316,7,18,3,106.0,2014,3,1.0,2.0,400.0
33,206,769,7,15,3,83.0,2007,2,1.0,1.0,305.0
30,175,3014,7,15,2,71.0,2010,1,1.0,1.0,245.0
33,175,2087,7,6,2,52.0,1988,2,0.0,1.0,193.0
33,206,1087,7,10,3,92.0,2010,2,1.0,2.0,382.0
33,175,4316,7,18,2,109.0,2014,3,1.0,1.0,390.0
33,206,448,7,13,3,133.0,2009,3,1.0,2.0,430.0
33,175,1332,7,6,3,92.0,2003,3,0.0,2.0,250.0
33,175,870,7,11,3,163.0,2006,4,1.0,1.0,490.0
33,206,4127,7,18,3,93.0,2014,2,1.0,2.0,430.0
33,175,4185,7,6,2,94.0,2003,2,0.0,1.0,280.0
33,175,4185,7,6,2,94.0,2003,2,0.0,1.0,280.0
33,175,4185,7,6,2,94.0,2003,2,0.0,1.0,280.0
33,175,4185,7,6,2,94.0,2003,2,0.0,1.0,280.0
33,175,4185,7,6,2,94.0,2003,2,0.0,1.0,280.0
33,175,4185,7,6,2,94.0,2003,2,0.0,1.0,280.0
33,175,4185,7,6,2,94.0,2003,2,0.0,1.0,280.0
33,175,4185,7,6,2,94.0,2003,2,0.0,1.0,280.0
33,206,3234,7,15,3,165.0,2013,3,1.0,1.0,820.0
30,175,3014,7,15,3,50.0,2010,1,1.0,0.0,225.0
33,206,3157,7,6,2,103.0,2004,3,0.0,2.0,315.0
33,175,3451,7,6,0,70.0,2001,2,0.0,1.0,220.0
30,206,771,7,15,3,63.0,2011,1,1.0,1.0,243.0
33,206,4128,7,12,3,124.0,2014,3,1.0,2.0,585.0
33,206,4128,7,12,3,124.0,2014,3,1.0,2.0,585.0
33,206,4128,7,12,3,124.0,2014,3,1.0,2.0,585.0
33,206,4128,7,12,3,124.0,2014,3,1.0,2.0,585.0
33,206,4128,7,12,3,124.0,2014,3,1.0,2.0,585.0
33,206,4128,7,12,3,124.0,2014,3,1.0,2.0,585.0
33,206,4128,7,12,3,124.0,2014,3,1.0,2.0,585.0
33,206,4128,7,12,3,124.0,2014,3,1.0,2.0,585.0
30,175,4290,7,17,3,90.0,2015,2,1.0,1.0,360.0
30,175,3716,7,6,3,50.0,1994,2,0.0,1.0,215.0
30,175,3716,7,6,3,50.0,1994,2,0.0,1.0,215.0
30,175,3716,7,6,3,50.0,1994,2,0.0,1.0,215.0
30,175,3716,7,6,3,50.0,1994,2,0.0,1.0,215.0
30,175,3716,7,6,3,50.0,1994,2,0.0,1.0,215.0
30,175,3716,7,6,3,50.0,1994,2,0.0,1.0,215.0
30,175,3716,7,6,3,50.0,1994,2,0.0,1.0,215.0
30,175,3716,7,6,3,50.0,1994,2,0.0,1.0,215.0
8,206,1961,7,19,2,110.0,2012,3,1.0,2.0,508.0
8,206,1961,7,19,2,110.0,2012,3,1.0,2.0,508.0
8,206,1961,7,19,2,110.0,2012,3,1.0,2.0,508.0
8,206,1961,7,19,2,110.0,2012,3,1.0,2.0,508.0
8,206,1961,7,19,2,110.0,2012,3,1.0,2.0,508.0
8,206,1961,7,19,2,110.0,2012,3,1.0,2.0,508.0
8,206,1961,7,19,2,110.0,2012,3,1.0,2.0,508.0
8,206,1961,7,19,2,110.0,2012,3,1.0,2.0,508.0
33,175,1927,7,6,0,58.0,1986,2,0.0,1.0,198.0
30,175,515,7,9,3,89.0,2011,2,1.0,1.0,356.0
30,175,515,7,9,3,89.0,2011,2,1.0,1.0,356.0
30,175,515,7,9,3,89.0,2011,2,1.0,1.0,356.0
30,175,515,7,9,3,89.0,2011,2,1.0,1.0,356.0
30,175,515,7,9,3,89.0,2011,2,1.0,1.0,356.0
30,175,515,7,9,3,89.0,2011,2,1.0,1.0,356.0
30,175,515,7,9,3,89.0,2011,2,1.0,1.0,356.0
30,175,515,7,9,3,89.0,2011,2,1.0,1.0,356.0
33,175,3719,7,6,3,95.0,1995,3,0.0,1.0,290.0
33,175,872,7,6,3,85.0,2002,2,0.0,1.0,318.0
33,206,3296,7,13,3,97.0,2012,2,1.0,1.0,360.0
33,206,448,7,14,3,102.0,2009,2,1.0,1.0,360.0
33,206,448,7,14,3,108.0,2009,2,1.0,2.0,365.0
33,206,1509,7,9,3,128.0,2013,3,1.0,1.0,510.0
30,175,4290,7,13,3,80.0,2015,2,1.0,1.0,305.0
33,206,471,7,11,3,94.0,2016,3,1.0,2.0,440.0
33,206,1154,7,15,3,99.0,2015,3,1.0,1.0,410.0
39,175,2086,7,6,2,63.0,1984,2,0.0,1.0,210.0
33,175,873,7,4,3,82.0,2010,2,0.0,1.0,275.0
33,206,4123,7,28,3,87.0,2012,2,1.0,1.0,375.0
6,175,870,7,11,2,127.0,2005,3,1.0,2.0,380.0
30,206,4315,7,21,3,83.0,2013,2,1.0,1.0,358.0
20,175,3743,7,6,2,85.0,1999,2,0.0,1.0,270.0
39,206,4128,7,18,3,101.0,2014,3,1.0,1.0,510.0
39,175,695,7,6,2,89.0,2001,3,0.0,1.0,285.0
33,206,1087,7,10,3,88.0,2010,2,1.0,1.0,348.0
47,208,1485,7,18,3,70.0,2011,1,1.0,1.0,222.0
33,206,4123,7,28,3,88.0,2010,2,1.0,1.0,390.0
33,206,4315,7,21,2,86.0,2013,2,1.0,1.0,370.0
33,206,1509,7,18,3,144.0,2013,3,1.0,1.0,520.0
33,206,4133,7,20,3,88.0,2012,3,1.0,1.0,380.0
33,169,802,7,15,0,85.0,2013,2,1.0,1.0,275.0
33,175,4413,7,6,3,124.0,2003,3,0.0,1.0,398.0
33,175,2187,7,5,3,56.0,1980,3,0.0,1.0,198.0
30,208,1485,7,18,3,89.0,2011,2,1.0,2.0,285.0
33,175,3451,7,6,0,72.0,2001,2,0.0,1.0,220.0
30,206,4131,7,20,2,81.0,2012,2,1.0,1.0,310.0
33,175,4185,7,6,2,94.0,2003,2,0.0,1.0,280.0
33,175,4185,7,6,2,94.0,2003,2,0.0,1.0,280.0
33,175,4185,7,6,2,94.0,2003,2,0.0,1.0,280.0
33,175,4185,7,6,2,94.0,2003,2,0.0,1.0,280.0
33,175,4185,7,6,2,94.0,2003,2,0.0,1.0,280.0
33,175,4185,7,6,2,94.0,2003,2,0.0,1.0,280.0
33,175,4185,7,6,2,94.0,2003,2,0.0,1.0,280.0
33,175,4185,7,6,2,94.0,2003,2,0.0,1.0,280.0
33,206,3960,7,18,3,117.0,2014,3,1.0,2.0,530.0
30,206,4122,7,21,3,89.0,2012,2,1.0,1.0,398.0
52,206,4122,7,21,3,88.0,2012,2,1.0,1.0,390.0
33,206,768,7,3,2,292.0,2006,4,0.0,2.0,1320.0
6,206,3156,7,16,3,94.0,2007,2,1.0,1.0,300.0
33,206,3960,7,16,3,90.0,2015,2,1.0,1.0,398.0
33,208,440,7,6,3,154.0,2012,3,1.0,2.0,472.0
33,175,1896,7,6,2,84.0,1990,2,0.0,1.0,255.0
33,206,1087,7,10,2,85.0,2010,2,1.0,1.0,350.0
33,206,770,7,9,3,143.0,2004,3,1.0,2.0,430.0
33,175,4121,7,6,2,105.0,2000,3,0.0,1.0,300.0
33,175,3014,7,15,0,208.0,2010,4,1.0,1.0,650.0
30,206,4314,7,18,2,83.0,2013,2,1.0,1.0,318.0
33,175,873,7,6,3,126.0,2012,3,0.0,1.0,369.0
33,208,3304,7,5,3,82.0,2005,2,0.0,1.0,267.0
33,208,3418,7,6,2,89.0,2006,2,0.0,1.0,260.0
30,206,4123,7,28,3,89.0,2011,2,1.0,1.0,385.0
33,206,3157,7,6,3,117.0,2005,3,0.0,1.0,360.0
33,175,2114,7,3,0,70.0,1993,2,0.0,1.0,210.0
47,206,3156,7,16,3,91.0,2007,2,1.0,1.0,280.0
30,206,4127,7,18,3,81.0,2014,2,1.0,1.0,370.0
33,208,440,7,5,3,131.0,2013,3,1.0,2.0,420.0
33,206,3296,7,13,3,131.0,2012,3,1.0,2.0,520.0
33,206,4113,7,6,3,81.0,2012,2,0.0,1.0,290.0
30,175,4167,7,6,3,116.0,2011,2,1.0,2.0,415.0
33,206,1961,7,16,3,138.0,2012,3,1.0,2.0,678.0
33,175,2097,7,6,3,92.0,2000,2,0.0,1.0,252.0
33,206,4113,7,11,3,92.0,2012,2,1.0,1.0,320.0
33,206,3156,7,11,3,91.0,2006,2,1.0,1.0,319.0
30,175,3719,7,7,2,48.0,1994,1,0.0,1.0,195.0
30,175,3719,7,7,2,48.0,1994,1,0.0,1.0,195.0
30,175,3719,7,7,2,48.0,1994,1,0.0,1.0,195.0
30,175,3719,7,7,2,48.0,1994,1,0.0,1.0,195.0
30,175,3719,7,7,2,48.0,1994,1,0.0,1.0,195.0
30,175,3719,7,7,2,48.0,1994,1,0.0,1.0,195.0
30,175,3719,7,7,2,48.0,1994,1,0.0,1.0,195.0
30,175,3719,7,7,2,48.0,1994,1,0.0,1.0,195.0
20,175,3618,7,6,2,62.0,1993,2,0.0,1.0,188.0
30,206,4113,7,11,0,48.0,2012,1,1.0,1.0,210.0
50,175,580,7,13,3,78.0,2011,1,1.0,1.0,238.0
33,208,3301,7,8,3,210.0,2007,4,0.0,3.0,670.0
33,208,3310,7,18,1,235.0,2009,4,1.0,2.0,593.0
33,175,3014,7,15,3,117.0,2011,3,1.0,1.0,400.0
30,175,2129,7,11,0,61.0,2011,1,1.0,1.0,215.0
33,175,3621,7,6,3,89.0,1998,2,0.0,2.0,267.0
33,206,770,7,9,2,110.0,2004,3,1.0,1.0,370.0
20,175,3620,7,6,0,81.0,1997,2,0.0,1.0,235.0
33,175,3713,7,13,2,205.0,2006,3,1.0,3.0,660.0
33,206,448,7,15,3,169.0,2009,3,1.0,2.0,530.0
39,206,3296,7,12,3,116.0,2012,3,1.0,1.0,420.0
30,206,4315,7,21,3,83.0,2013,2,1.0,1.0,360.0
33,206,1088,7,6,3,74.0,2010,1,1.0,1.0,308.0
33,206,3156,7,11,3,107.0,2007,2,1.0,1.0,350.0
47,206,771,7,15,3,92.0,2011,2,1.0,1.0,279.0
33,206,4113,7,11,2,79.0,2011,2,1.0,1.0,305.0
33,175,3498,7,6,2,124.0,2001,3,0.0,2.0,345.0
33,206,769,7,15,3,83.0,2007,2,1.0,1.0,295.0
33,206,3157,7,6,3,88.0,2004,2,0.0,1.0,290.0
30,208,1485,7,20,3,89.0,2011,2,1.0,2.0,258.0
6,175,580,7,13,3,102.0,2011,2,1.0,2.0,325.0
33,206,4315,7,21,3,87.0,2013,2,1.0,1.0,358.0
33,175,3451,7,6,3,85.0,1999,3,0.0,1.0,236.0
33,206,1931,7,18,3,139.0,2014,3,1.0,2.0,680.0
33,206,3296,7,14,3,89.0,2012,2,1.0,1.0,335.0
33,206,4127,7,15,3,97.0,2013,3,1.0,1.0,495.0
33,206,4127,7,15,3,97.0,2013,3,1.0,1.0,490.0
33,175,2947,7,6,3,119.0,2005,3,0.0,1.0,370.0
33,206,3157,7,6,3,118.0,2004,3,0.0,2.0,350.0
33,208,3307,7,5,3,97.0,2010,2,0.0,2.0,325.0
33,206,4124,7,16,3,84.0,2012,2,1.0,2.0,398.0
33,206,448,7,14,3,108.0,2009,2,1.0,2.0,363.0
30,206,769,7,14,3,53.0,2010,1,1.0,0.0,218.0
33,175,2114,7,6,2,59.0,1986,2,0.0,1.0,205.0
33,175,4167,7,6,2,168.0,2011,3,1.0,1.0,520.0
30,206,4133,7,20,2,80.0,2012,2,1.0,1.0,320.0
33,208,3305,7,5,3,153.0,2005,3,0.0,2.0,470.0
33,206,1495,7,6,2,95.0,2005,2,0.0,1.0,285.0
30,206,771,7,11,3,65.0,2011,1,1.0,1.0,248.0
33,208,3302,7,5,3,132.0,2009,3,0.0,2.0,438.0
33,206,4113,7,11,2,80.0,2011,2,1.0,1.0,280.0
30,206,771,7,15,3,63.0,2011,1,1.0,1.0,242.0
30,206,4133,7,20,2,80.0,2012,2,1.0,1.0,318.0
30,206,771,7,15,3,63.0,2011,1,1.0,1.0,243.0
6,206,771,7,11,3,88.0,2011,2,1.0,1.0,305.0
33,175,566,7,6,2,96.0,2007,2,0.0,1.0,300.0
33,206,4291,7,18,3,75.0,2012,2,1.0,1.0,350.0
33,206,1323,7,18,3,89.0,2014,3,1.0,1.0,343.0
6,206,769,7,11,3,87.0,2009,2,1.0,1.0,310.0
33,206,1962,7,11,3,65.0,2014,2,1.0,1.0,310.0
33,206,1931,7,18,1,139.0,2013,3,1.0,2.0,658.0
30,206,4127,7,18,3,87.0,2014,2,1.0,1.0,405.0
33,206,3156,7,15,1,107.0,2007,2,1.0,1.0,345.0
33,175,823,7,5,2,53.0,1981,2,0.0,1.0,188.0
33,206,192,7,5,3,154.0,2015,3,1.0,3.0,880.0
30,175,3719,7,7,2,48.0,1994,1,0.0,1.0,195.0
30,175,3719,7,7,2,48.0,1994,1,0.0,1.0,195.0
30,175,3719,7,7,2,48.0,1994,1,0.0,1.0,195.0
30,175,3719,7,7,2,48.0,1994,1,0.0,1.0,195.0
30,175,3719,7,7,2,48.0,1994,1,0.0,1.0,195.0
30,175,3719,7,7,2,48.0,1994,1,0.0,1.0,195.0
30,175,3719,7,7,2,48.0,1994,1,0.0,1.0,195.0
30,175,3719,7,7,2,48.0,1994,1,0.0,1.0,195.0
20,208,2889,7,5,3,134.0,2003,3,0.0,2.0,380.0
20,208,2889,7,5,2,163.0,2003,5,0.0,2.0,299.0
33,175,3715,7,6,2,129.0,1999,3,0.0,1.0,300.0
6,206,771,7,14,3,89.0,2011,2,1.0,1.0,320.0
33,208,440,7,7,3,88.0,2013,3,0.0,2.0,289.0
52,206,4128,7,18,3,101.0,2014,3,1.0,1.0,500.0
33,206,447,7,14,3,78.0,2009,2,1.0,1.0,265.0
33,206,1931,7,11,3,110.0,2014,3,1.0,1.0,470.0
33,206,1087,7,10,3,88.0,2010,2,1.0,1.0,340.0
33,175,3451,7,6,0,72.0,2001,2,0.0,1.0,213.0
33,175,2291,7,6,2,86.0,1998,2,0.0,2.0,265.0
33,175,939,7,7,3,100.0,2006,2,0.0,1.0,330.0
33,206,1931,7,16,3,82.0,2013,2,1.0,1.0,350.0
33,206,1495,7,6,2,85.0,2003,2,0.0,1.0,265.0
33,175,3014,7,15,3,88.0,2013,2,1.0,1.0,320.0
14,206,768,7,4,3,268.0,2007,4,1.0,2.0,1100.0
47,175,566,7,5,3,40.0,2005,2,0.0,1.0,208.0
33,175,580,7,14,3,95.0,2011,2,1.0,1.0,330.0
30,206,4133,7,20,3,80.0,2012,2,1.0,1.0,315.0
22,175,871,7,5,2,223.0,1999,5,0.0,2.0,470.0
33,175,2085,7,6,2,52.0,1989,1,0.0,1.0,175.0
33,206,1323,7,18,3,88.0,2014,3,1.0,1.0,395.0
33,175,3717,7,6,2,80.0,1995,2,0.0,1.0,230.0
33,206,3960,7,18,3,105.0,2015,2,1.0,2.0,450.0
33,206,3157,7,6,2,87.0,2004,2,0.0,1.0,290.0
33,175,4290,7,13,1,128.0,2015,3,1.0,2.0,520.0
33,175,2129,7,11,0,127.0,2011,2,1.0,1.0,420.0
33,175,4455,7,6,2,122.0,2003,2,0.0,1.0,330.0
33,175,4455,7,6,1,111.0,2003,2,0.0,1.0,300.0
33,206,516,7,10,3,97.0,2014,3,1.0,1.0,429.0
33,206,4135,7,6,2,113.0,2002,3,0.0,1.0,350.0
33,175,3504,7,5,2,81.0,2001,2,0.0,1.0,265.0
33,206,3157,7,6,2,117.0,2005,3,0.0,2.0,350.0
33,117,918,7,6,3,138.0,2003,3,0.0,2.0,275.0
33,175,3743,7,6,0,103.0,1999,3,0.0,2.0,290.0
33,175,2380,7,6,2,109.0,1999,3,0.0,1.0,270.0
0,206,769,7,15,3,87.0,2009,2,1.0,1.0,300.0
8,208,3306,7,5,1,124.0,2005,3,0.0,1.0,420.0
33,206,4125,7,9,3,96.0,2012,3,1.0,1.0,499.0
33,206,3162,7,6,3,131.0,2002,3,0.0,2.0,355.0
33,175,3503,7,6,3,96.0,2003,2,0.0,1.0,310.0
33,206,4314,7,20,3,88.0,2013,2,1.0,1.0,360.0
30,206,771,7,14,3,85.0,2011,2,1.0,1.0,300.0
30,206,3296,7,11,3,85.0,2012,2,1.0,1.0,315.0
33,206,3185,7,8,3,90.0,2013,2,1.0,1.0,430.0
33,175,3621,7,15,3,149.0,2004,4,1.0,2.0,450.0
33,206,1495,7,6,3,116.0,2008,3,0.0,1.0,380.0
33,206,3903,7,6,3,81.0,2014,2,0.0,1.0,318.0
33,175,515,7,14,3,90.0,2013,2,1.0,1.0,360.0
33,206,3185,7,8,3,87.0,2013,2,1.0,1.0,330.0
20,175,2084,7,6,2,92.0,2000,2,0.0,1.0,290.0
33,175,4413,7,6,2,118.0,2005,3,0.0,1.0,340.0
33,206,516,7,10,3,87.0,2014,2,1.0,1.0,375.0
33,206,516,7,10,3,87.0,2015,2,1.0,1.0,373.0
33,206,3156,7,11,2,92.0,2006,2,1.0,1.0,310.0
33,206,448,7,14,3,151.0,2009,3,1.0,2.0,490.0
33,175,28,7,6,2,98.0,2005,2,0.0,1.0,300.0
33,208,440,7,6,2,82.0,2014,2,0.0,1.0,279.0
33,175,2290,7,6,2,164.0,2001,5,0.0,2.0,395.0
30,175,515,7,8,3,91.0,2011,2,1.0,1.0,355.0
30,206,769,7,15,3,91.0,2009,2,1.0,1.0,315.0
33,206,4123,7,28,3,87.0,2011,2,1.0,1.0,399.0
33,206,769,7,14,3,83.0,2009,2,1.0,1.0,296.0
33,206,447,7,12,1,211.0,2009,5,1.0,1.0,630.0
33,206,3372,7,11,3,153.0,2011,4,1.0,1.0,640.0
33,175,214,7,6,2,83.0,2002,2,0.0,2.0,248.0
33,208,440,7,9,3,88.0,2013,3,1.0,1.0,289.0
30,175,4316,7,20,3,85.0,2014,2,1.0,1.0,318.0
30,175,3014,7,15,0,90.0,2009,2,1.0,1.0,303.0
33,206,3447,7,9,2,89.0,2013,4,1.0,2.0,535.0
33,206,3446,7,9,2,79.0,2011,2,1.0,1.0,353.0
32,206,1509,7,18,3,146.0,2013,3,1.0,1.0,530.0
30,175,4290,7,18,1,80.0,2015,2,1.0,1.0,300.0
30,206,4127,7,18,3,82.0,2014,2,1.0,1.0,390.0
33,206,448,7,14,3,104.0,2009,2,1.0,2.0,325.0
33,206,516,7,10,3,132.0,2015,3,1.0,2.0,590.0
30,175,3014,7,15,3,71.0,2011,1,1.0,1.0,261.0
33,206,3156,7,16,2,118.0,2007,3,1.0,2.0,368.0
33,175,3014,7,15,3,90.0,2010,2,1.0,1.0,308.0
37,175,870,7,11,2,104.0,2004,2,1.0,1.0,300.0
45,175,871,7,11,2,66.0,2000,1,1.0,1.0,225.0
33,175,3719,7,6,0,52.0,1995,1,0.0,1.0,210.0
33,206,447,7,13,1,133.0,2009,3,1.0,1.0,420.0
33,175,871,7,7,3,90.0,2000,2,0.0,1.0,270.0
33,206,4132,7,15,0,88.0,2012,3,1.0,1.0,375.0
33,117,918,7,6,2,155.0,2003,4,0.0,2.0,340.0
33,175,2290,7,6,3,156.0,2001,4,0.0,4.0,370.0
33,206,447,7,14,1,210.0,2009,4,1.0,1.0,600.0
33,206,1509,7,18,3,292.0,2013,5,1.0,2.0,900.0
33,206,1088,7,6,3,85.0,2010,2,1.0,1.0,350.0
6,175,871,7,10,2,112.0,2000,3,1.0,2.0,310.0
4,206,448,7,15,3,75.0,2009,1,1.0,1.0,246.0
33,208,440,7,7,3,79.0,2012,2,0.0,1.0,269.0
33,175,3659,7,6,3,110.0,2008,2,0.0,1.0,356.0
33,175,2114,7,6,2,53.0,1993,2,0.0,1.0,200.0
33,206,3446,7,9,3,79.0,2012,4,1.0,1.0,520.0
33,206,3372,7,11,3,88.0,2012,2,1.0,1.0,350.0
33,206,448,7,14,3,157.0,2009,3,1.0,2.0,460.0
33,175,3718,7,6,2,67.0,1994,2,0.0,1.0,235.0
33,206,4123,7,28,3,87.0,2011,2,1.0,1.0,390.0
33,206,771,7,11,3,91.0,2011,3,1.0,1.0,330.0
33,206,3155,7,6,3,121.0,2001,3,0.0,2.0,345.0
33,208,1485,7,11,3,89.0,2011,2,1.0,1.0,275.0
8,206,4125,7,16,3,102.0,2012,3,1.0,1.0,499.0
33,175,3659,7,6,2,95.0,2008,2,0.0,1.0,308.0
33,206,4125,7,9,0,96.0,2012,3,1.0,1.0,499.0
33,175,4316,7,20,3,123.0,2014,3,1.0,2.0,490.0
33,206,771,7,11,3,91.0,2011,3,1.0,1.0,325.0
50,206,769,7,11,3,87.0,2009,2,1.0,1.0,312.0
33,206,4291,7,17,3,75.0,2012,2,1.0,1.0,324.0
33,175,3014,7,9,3,88.0,2013,2,1.0,1.0,320.0
8,175,3451,7,6,2,86.0,2000,3,0.0,1.0,235.0
30,206,4133,7,20,2,81.0,2012,2,1.0,1.0,305.0
33,175,3620,7,6,0,71.0,1997,2,0.0,1.0,228.0
30,206,3953,7,7,1,123.0,2014,3,1.0,2.0,529.0
33,208,3300,7,11,3,118.0,2007,2,1.0,1.0,400.0
8,206,4124,7,16,3,99.0,2013,3,1.0,1.0,520.0
33,206,4315,7,9,3,103.0,2013,3,1.0,2.0,480.0
33,206,1509,7,18,3,144.0,2013,3,1.0,1.0,545.0
30,175,566,7,5,1,51.0,2005,3,0.0,1.0,230.0
33,175,3714,7,6,0,104.0,2003,2,0.0,2.0,390.0
8,175,2310,7,6,3,135.0,2003,3,0.0,2.0,300.0
30,206,4313,7,21,1,69.0,2014,2,1.0,1.0,320.0
33,206,3372,7,11,1,86.0,2011,4,1.0,1.0,460.0
33,175,3621,7,13,3,104.0,2000,2,1.0,1.0,324.0
33,206,3155,7,6,2,112.0,2001,3,0.0,2.0,325.0
33,175,3620,7,6,2,71.0,1997,2,0.0,1.0,210.0
33,206,3157,7,6,2,84.0,2006,2,0.0,1.0,274.0
33,206,1962,7,11,3,92.0,2014,3,1.0,1.0,441.0
0,175,2088,7,13,3,98.0,2009,2,1.0,1.0,335.0
33,206,4128,7,12,3,142.0,2014,4,1.0,2.0,710.0
30,206,4133,7,20,3,80.0,2012,2,1.0,1.0,323.0
33,206,3156,7,15,3,103.0,2007,2,1.0,2.0,375.0
33,206,4124,7,9,3,136.0,2012,4,1.0,2.0,680.0
33,175,873,7,4,0,78.0,2012,2,0.0,1.0,275.0
33,206,4315,7,21,3,87.0,2013,2,1.0,1.0,350.0
33,175,515,7,9,3,90.0,2011,2,1.0,1.0,370.0
33,208,3304,7,5,3,82.0,2005,2,0.0,1.0,265.0
33,206,1930,7,9,0,118.0,2013,3,1.0,2.0,560.0
33,206,3157,7,6,2,110.0,2005,3,0.0,1.0,350.0
33,206,1930,7,10,0,110.0,2013,3,1.0,1.0,490.0
8,206,1961,7,9,3,140.0,2012,3,1.0,2.0,690.0
33,175,3014,7,15,3,88.0,2013,2,1.0,1.0,315.0
4,175,2114,7,5,0,50.0,1989,2,0.0,1.0,190.0
33,208,1485,7,3,3,171.0,2009,4,0.0,1.0,565.8
33,206,1509,7,18,3,184.0,2013,5,1.0,2.0,735.0
33,175,873,7,6,2,89.0,2010,3,0.0,1.0,314.0
20,175,28,7,6,2,81.0,2006,2,0.0,1.0,249.0
33,175,1546,7,6,3,131.0,2003,3,0.0,2.0,360.0
33,175,1546,7,6,2,120.0,2004,3,0.0,1.0,320.0
33,175,4184,7,6,2,101.0,2003,2,0.0,2.0,350.0
33,175,4185,7,6,2,146.0,2003,4,0.0,1.0,380.0
33,175,4186,7,5,3,104.0,2003,2,0.0,2.0,285.0
30,175,2015,7,5,2,51.0,1975,2,0.0,1.0,180.0
33,206,4135,7,6,3,113.0,2002,3,0.0,1.0,365.0
33,206,4135,7,6,3,113.0,2002,3,0.0,1.0,365.0
33,206,4135,7,6,3,113.0,2002,3,0.0,1.0,365.0
33,206,4135,7,6,3,113.0,2002,3,0.0,1.0,365.0
33,206,4135,7,6,3,113.0,2002,3,0.0,1.0,365.0
33,206,4135,7,6,3,113.0,2002,3,0.0,1.0,365.0
33,206,4135,7,6,3,113.0,2002,3,0.0,1.0,365.0
33,206,4135,7,6,3,113.0,2002,3,0.0,1.0,365.0
20,175,3844,7,15,2,104.0,2003,2,1.0,1.0,285.0
33,175,4412,7,6,0,113.0,2005,3,0.0,1.0,360.0
33,175,873,7,6,2,126.0,2012,3,0.0,1.0,379.0
0,175,2088,7,14,3,95.0,2004,2,1.0,1.0,340.0
33,206,1961,7,8,2,90.0,2012,3,1.0,1.0,419.0
33,175,2380,7,6,2,99.0,1999,3,0.0,1.0,280.0
33,206,4314,7,9,3,101.0,2013,3,1.0,2.0,470.0
30,175,2098,7,6,2,94.0,2001,2,0.0,2.0,260.0
6,206,448,7,15,3,73.0,2009,1,1.0,1.0,272.0
33,206,3156,7,16,2,117.0,2007,3,1.0,1.0,380.0
33,175,3716,7,6,2,70.0,1994,3,0.0,1.0,256.0
33,175,872,7,6,2,85.0,2002,2,0.0,1.0,230.0
33,175,1548,7,6,0,105.0,1999,2,0.0,1.0,280.0
33,175,580,7,6,3,136.0,2004,3,0.0,2.0,365.0
33,206,771,7,11,3,91.0,2011,3,1.0,1.0,354.0
33,175,2316,7,6,0,79.0,2001,2,0.0,1.0,235.0
33,208,2889,7,6,2,91.0,2003,2,0.0,1.0,299.0
20,175,3620,7,6,0,80.0,1998,2,0.0,1.0,248.0
33,208,3305,7,5,3,143.0,2005,3,0.0,2.0,450.0
20,175,1679,7,6,3,63.0,1989,2,0.0,1.0,235.0
33,175,1545,7,6,2,149.0,2003,3,0.0,1.0,380.0
33,175,1332,7,6,3,134.0,2003,3,0.0,2.0,330.0
47,175,871,7,11,2,107.0,2000,3,1.0,1.0,310.0
33,175,870,7,11,3,163.0,2006,4,1.0,1.0,495.0
33,175,870,7,11,3,163.0,2006,4,1.0,1.0,495.0
33,175,870,7,11,3,163.0,2006,4,1.0,1.0,495.0
33,175,870,7,11,3,163.0,2006,4,1.0,1.0,495.0
33,175,870,7,11,3,163.0,2006,4,1.0,1.0,495.0
33,175,870,7,11,3,163.0,2006,4,1.0,1.0,495.0
33,175,870,7,11,3,163.0,2006,4,1.0,1.0,495.0
33,175,870,7,11,3,163.0,2006,4,1.0,1.0,495.0
33,206,3155,7,6,3,90.0,2001,2,0.0,1.0,300.0
33,206,769,7,14,3,112.0,2009,2,1.0,2.0,410.0
30,208,3308,7,12,3,66.0,2011,1,1.0,1.0,238.0
33,206,1495,7,6,2,96.0,2005,2,0.0,2.0,330.0
33,175,4413,7,6,2,125.0,2003,3,0.0,1.0,360.0
47,206,769,7,11,3,59.0,2009,1,1.0,1.0,240.0
33,206,1509,7,18,3,186.0,2013,5,1.0,2.0,730.0
8,206,3447,7,9,3,120.0,2012,3,1.0,1.0,522.0
33,206,448,7,14,3,156.0,2009,3,1.0,1.0,520.0
33,175,2380,7,6,2,82.0,1999,2,0.0,1.0,235.0
